eye_shoulder_y_ratio,shoulder_y_diff,wrist_distance_x,wrist_shoulder_ratio,nose_eye_center_offset_x,shoulder_span,hip_shoulder_y_diff,body_lean_x,shoulder_center_x,hip_center_x,spine_angle,eye_distance,head_tilt_angle,eye_distance_ratio,shoulder_slope,head_direction,arm_position,posture,confidence_label
-0.5397787466645241,0.0134723782539367,0.637716680765152,1.313980936528392,0.0031414031982421,0.4855087186423257,1.0526309311389923,0.0032808482646942,0.6156545281410217,0.6123736798763275,90.17857935248396,0.0988082262861692,176.54389132343607,0.2035148340126128,0.0134723782539367,Center,Partially Open,Upright,Confident
-0.5366868004202843,0.0112998485565185,0.6493605673313141,1.324909453189458,0.0020906627178192,0.4902371869592333,1.0562650561332705,0.0006109923124313,0.6237183809280396,0.6231073886156082,90.03314251163522,0.0993739174800304,177.78946186855038,0.2027057924683589,0.0112998485565185,Center,Partially Open,Upright,Confident
-0.5607420951128006,0.0228195190429687,0.6735360622406006,1.3488580464382869,0.0006851255893707,0.4998491467260129,1.0656013488769531,-0.0003172308206558,0.6269077211618423,0.6272249519824982,89.98294297709248,0.0980601571528718,176.75402503841295,0.1961795029463609,0.0228195190429687,Center,Partially Open,Upright,Confident
-0.5357649475336075,0.0182169675827026,0.6836587190628052,1.383483416007956,-0.0007126629352569,0.4944831836284703,1.077958106994629,-0.0044470429420471,0.6274076849222183,0.6318547278642654,89.76363149479013,0.096286832995057,-179.42979928956342,0.1947221587769951,0.0182169675827026,Center,Partially Open,Upright,Confident
-0.5047964728728402,0.0288697779178619,0.7194468975067139,1.4888454342295767,-0.0053513348102569,0.4840763538410516,1.0608528405427933,0.0012785196304321,0.6321674138307571,0.630888894200325,90.06905174835074,0.0794863510468591,-173.6706038248896,0.164202094186486,0.0288697779178619,Center,Partially Open,Upright,Confident
-0.4815595895051956,0.018105000257492,0.7957401871681213,1.636614178061042,-0.0025691390037536,0.4865382039366185,1.1273521333932877,-0.003917321562767,0.6387838423252106,0.6427011638879776,89.80090950949285,0.0772225859016448,173.3739288911403,0.1587184424097241,0.018105000257492,Center,Open Arms,Upright,Confident
-0.4672500435262918,0.021648496389389,0.7941479086875916,1.651196823047553,-0.0011470317840576,0.4814298860861105,1.1353335827589035,-0.0022477805614471,0.6377529799938202,0.6400007605552673,89.88656358525373,0.0700230548685563,175.5661111208728,0.145448084741527,0.021648496389389,Center,Open Arms,Upright,Confident
-0.4761712634935975,0.0205741822719573,0.7773928046226501,1.619295863418624,-0.0033541321754455,0.4805114368877017,1.106514737010002,0.0065503120422363,0.637130469083786,0.6305801570415497,90.33917383838556,0.0694721997837232,-176.73312406064693,0.1445797008156525,0.0205741822719573,Center,Open Arms,Upright,Confident
-0.492698919493705,0.0098300576210021,0.727138876914978,1.612048383955044,-0.0106453597545623,0.4511622719262442,1.106688380241394,0.0137112885713577,0.6204503774642944,0.6067390888929367,90.70982833858746,0.0594676573374436,-172.4041429049566,0.1318099075163036,0.0098300576210021,Center,Open Arms,Upright,Confident
-0.5010099513456225,0.0104914903640747,0.7082626223564148,1.6001988977259152,-0.0112907290458679,0.4427234468698846,1.1085329353809357,0.0137583762407302,0.6146407425403595,0.6008823662996292,90.71108073866893,0.0590160235671796,-175.9647484685668,0.1333022318660351,0.0104914903640747,Center,Open Arms,Upright,Confident
